,Date Posted,Text,Label
7967,,rajnath singh say collective action is the need of the 60 minutes to arrest the spread of covid - 19 and everyone has a role to play jantacurfewmarch22,1
7968,,heres how railways be tackling covid - xix coronavirus,1
7969,,a major chunk of these are students of a local college where one of the lecturers test positive for covid - 19 last workweek coronavirus,1
7970,,this comes after kerala place potential primary and secondary contacts of covid - 19 patients under surveillance kerala coronavirus,1
7971,,the woman in her early 20s returned from scotland on march xvi and was subsequently admitted to the beliaghata id hospital in the city with symptoms of covid - 19 the official said coronavirus,1
7972,,former rajasthan chief minister vasundhara raje and son dushyant singh test negative for covid - 19 covid19 coronavirusoutbreak coronaviruscrisis,1
7973,,the health ministry on saturday morning said that a total of 275 confirmed sheath of the novel coronavirus covid - 19 have been reported from across the country,1
7974,,vadodara isle of man tests positive for covid - 19 coronavirus alive updates,1
7975,,indias covid - xix enumeration mounts to 312 coronavirus live news updates covid19 coronavirusoutbreak coronaviruscrisis,1
7976,,no organized religion will have any meaning if you are not alive social organisations in agra covid19 coronavirusoutbreak coronaviruscrisisindiatodayin / india / story / coronavirus - in - india - people - agra - avoid - visiting - religious - sites - backwash - covid19 - outbreak - 1658301 - 2020 - 03 - 21,1
7977,,deeply appreciate pm on bhutan nepal donation to covid - xix fund,1
7978,,coronavirus cases in india see biggest jumping in a day coronavirusindia coronavirusoutbreakindia coronaviruspandemic covid19 read more hither,1
7979,,police complaint register against covid - 19 kanika kapoor for negligence,1
7980,,number of coronavirus cases in india rises to 258 coronavirusindia coronavirusoutbreakindia coronaviruspandemic covid19 more on,1
7981,,breakingnews 23 - year - quondam woman tests positive for coronavirus in west bengal the lady arrived in india from edinburgh scotland the total number of covid19 cases in the state rises to 3 coronavirusoutbreakindia more on,1
7982,,authorities shut markets in srinagar as a measure to control the spread of coronavirus four people have tested positive for covid - 19 in jammu and kashmir ð   ¸ ani coronavirusoutbreakindia coronavirusindia coronaviruspandemic more on,1
7983,,number of coronavirus cases in india rises to 236 coronavirusindia coronavirusoutbreakindia coronaviruspandemic covid19 more on,1
7984,,1 appeal people to non panic over coronavirus weve sufficient stock of essential commodities and medicines in the state yogi adityanath uttar pradesh chief minister coronavirusindia covid19 coronavirusoutbreakindia more on,1
7985,,we all must adhere to janta curfew called by the choice minister all metro railing state and city bus services in the state to remain closed tomorrow yogi adityanath uttar pradesh chief minister coronavirusindia covid19 to a greater extent on,1
7986,,raising the issue in the loksabha on friday mr reddy say the ayush ministry has issued an advisory prescribing some medicines for treatment of covid - nineteen and this was in contradiction to the union ministry for healths advisory coronavirusoutbreak,1
7987,,with as many as 75 fresh cases being reported on march 20 the number of covid - xix positive mortal in the country stood at 236 the icmr said covid19india,1
7988,,follow this link to download the pandemic notebook computer a ready to hand guide from the hindu on understanding the coronaviruspandemic and staying protected against covid - 19,1
7989,,exclusive the centre looks all hardening to postpone the house - listing census and updating of the npr which was scheduled to kick off in certain department of state on april 1 owing to the covid - 19 pandemic coronavirusoutbreakindia,1
7990,,netflix has come astir with a $ 100 million relief fund that will be used to support members of the entertainment and creative community in the wake of all television and flick productions shut down due to the covid - 19 coronavirusoutbreak,1
7991,,health ministry officials said they were still investigating the case of a person in tamilnadu who had tested positive for covid - xix and reportedly had no travel history to affected countries nor contact with anyone world health organization have tested positive covid19,1
7992,,a flight from amsterdam to delhi carrying 100 indian passengers including a pregnant woman was not allowed to land in delhi because of worries over covid - 19 hours after it was given clearance to arrive sources confirmed coronavirusindia,1
7993,,vips and senior officials in arunachal pradesh could be name and shamed on social media if they skirt screening at checkpoints for the covid - 19 pandemic covid19india,1
7994,,the five - day budget session of the delhi assembly will now be obligate on a single solar day on march 23 in view of the covid - 19 pandemic a government official said on saturday the session was to be keep from march 23 - 27 coronavirus,1
7995,,major flight restrictions visit in new york causing nationwide disruptions after covid19 case,1
7996,,coronavirus what fall out to masses lungs when they get covid - 19,1
7997,,rand paul becomes first senator to test positive for covid - nineteen,1
7998,,uk military planners drafted in to help feed vulnerable in covid - 19 eruption,1
7999,,covid - 19 restrictions disrupt astronauts grooming for iss,1
8000,,in times like these whatever reasons the state may have for abject testing the public needs to be reassured how india is testing persons for covid - 19 and why it may not be plenty 2 / 5 indiatodaymagazine,1
8001,,indiafightscorona the railways announced the suspension system of all information technology passenger services from march 22 midnight to march 31 midnight covid19india,1
8002,,the number of confirmed covid19 fount has reach 74 in maharashtra with 10 new cases detected till sunday morning covid19outbreak covid19india coronaviruspandemic,1
8003,,indiafightscorona singer kanika kapoors family members claimed that the report which declare her positive for covid - xix states her age as 28 instead of 41 and her gender as male covid19india,1
8004,,the interstate bus services in westbengal will remain suspended till march xxxi as a prophylactic measure to check the paste of coronavirus covid19india covid19outbreak,1
8005,,jammuandkashmir according to an administration bulletin on novel coronavirus or covid - xix 2727 people have been home - quarantined while 59 are in hospital isolation,1
8006,,the centre has identified lxxv districts across the country that have reported covid - 19 cases and require state governments to put them under a lockdown coronavirusoutbreakindia,1
8007,,indiafightscorona suburban train services will also stay on suspended till march 31 midnight covid19india by,1
8008,,trough date 26 covid - 19 positive cases have been confirmed in mysore which includes one death,1
8009,,a batch of 263 indians evacuate from italy in view of the covid - 19 outbreak there were brought back to the country on sunday covid19india,1
8010,,indiafightscorona all passengers who disembarked at new complex of howrah post were examined by medical officers of westbengal govt covid19india,1
8011,,bengali carpenter ijarul had to fly kerala because of the deadly covid19 irruption,1
8012,,the proposal came after the centre on sabbatum opened the door for private laboratories to extend out tests for covid19 coronaviruspandemic coronavirusindia,1
8013,,indiafightscorona chemical science department of manipur university made the hand sanitisers covid19india,1
8014,,lifeintimeofcorona  starting up again  the wide  range economic impact of the covid - 19 outbreak will hit those hard who dont have the permanent contracts the latest issue of indiatodaymagazine covers the planetary pandemic extensively subscribe,1
8015,,residents gathered in large numbers in mumbais kalyan to show their support for those working tirelessly to control the pandemic covid19 reporterdiary more than videos 5baje5minute covid19india,1
8016,,indiafightscorona dr naresh trehan of medanta hospital talks about the importance of lockdown during this fight against covid - 19 and how it will likely benefit rough cut citizens listen in itvideo,1
8017,,jantacurfew yes we shall overtake covid - nineteen thane bombay 5baje5minute,1
8018,,more questions ended police case against covid - 19 positively charged kanika kapoor,1
8019,,janatacurfew in uttar pradesh extended till mon covid19india,1
8020,,to campaign covid - 19 no trains metros interstate buses till march 31 coronaviruspandemic coronavirusoutbreak covid19india,1
8021,,covid - 19 patient evaded screening now 8 employees evince symptom,1
8022,,covid - 19 test should not cost more than rs 4500 centre to individual labs,1
8023,,threescore private labs have registered therefore far to conduct covid - 19 tests balram bhargava director indian council of medical research director coronavirusoutbreak coronaviruspandemic more on,1
8024,,the 4 - year - old child who was suspected of covid19 and test has been found negative on that point is no covid - 19 positive case in assam hence far himanta biswa sarma assam minister coronaviruspandemic coronavirusoutbreak more on,1
8025,,govts book of instructions should be followed until the spread of covid - xix is brought under control says rajinikanth,1
8026,,karnataka chief minister bs yediyurappa said on dominicus that the 1700 - bed victoria hospital will be used specially to tackle covid - 19 the patients in the hospital will be shifted to other hospitals coronavirusoutbreak,1
8027,,iit - delhi squad develops cheap covid - 19 test,1
8028,,while pandemics such as covid - nineteen are not new to the world information technology is important to stay protected in every manner potential coronavirusoutbreak medical insurance,1
8029,,following information that jameel ahmed a pfi activist had brought 10 indonesian preachers to karimnagar town on march 15 police nabbed them on march 18 and shifted them to a hospital where all of them be tested for covid - 19 coronavirusoutbreak,1
8030,,co - chair of the empowered committee for covid - 19 reply india dr vk paul said the changed circumstances of the spread of the disease called for a revised testing strategy and marshalling all resources to contain the pandemic coronavirusoutbreak,1
8031,,after a fresh confirmed case of covid - nineteen was reported in chandigarh on sunday the administration notified a lock chamber down of all non - essential establishments till march 31 coronavirusoutbreak lockdown,1
8032,,karnataka chief minister bs yediyurappa said on sunday that the 1700 - bed victoria infirmary leave be used specially to tackle covid - 19 the patients in the hospital will be shifted to other hospitals coronavirusoutbreak,1
8033,,co - chair of the empowered committee for covid - 19 response india dr vk saint paul said the changed circumstances of the spread of the disease send for for a revised testing strategy and mobilize all resources to contain the pandemic coronavirusoutbreak,1
8034,,national carrier airindia has unveiled its second set of cost - cutting measures to survive the covid - 19 irruption and also ensure that it remains attractive when information technology is sold,1
8035,,despatch from dhaka a sub - district about cxxv kilometer from dhaka has become the first potential hotspot for covid - 19 cases to come nether partial lockdown,1
8036,,perspective president trump must act at once to protect dr. and nurses from covid19,1
8037,,parents urged not to send kid to school because of covid - xix,1
8038,,will government rescue software be enough for firms touch on by covid - 19,1
8039,,coronavirus map how covid - 19 is spreading across the earth,1
8040,,coronavirus what pass off to people lungs if they get covid - 19,1
8041,,coronavirus coronavirusoutbreak a universal basic income could be just a starting point for the modi government in republic of india where covid - 19 cases be rising every day,1
8042,,with 67 cases kerala has the second highest number of covid - 19 cases in india coronavirusoutbreak,1
8043,,the sit - in dissent on morland road against caa nrc and npr has been temporarily called off in the wake of covid - 19 coronavirusoutbreak,1
8044,,afwafactcheck a picture showing a hall full of coffins has gone viral on societal media with the claim that these are the coffins of covid - 19 patients who break in a single day in italy,1
8045,,icmrs covid - 19 task force recommends hydroxy - chloroquine for high - risk case dr sudhir bhandari sms medical college & hospital shares the importance of this drug watch indiafirst with live,1
8046,,battle covid19 global economical challenge and can markets cope with covid - 19 watch newstrack with,1
8047,,indias wellness sector ready for covid - nineteen challenge watch 6pmprime with coronavirusoutbreak,1
8048,,loss of odor could be a covid - 19 symptom enjoin french scientists,1
8049,,indian - origin uk quiz professional slams account that he has covid - 19,1
8050,,lookout indias eighth covid - 19 death in bengal military man had no travel history sources coronavirusupdate coronaviruspandemic read here,1
8051,,indias eighth covid - 19 death in bengal man take no travel history sources,1
8052,,wherefore so much time taken at fourth dimension of pandemic sena on covid - 19 lockdown,1
8053,,risen to call of humanity phase modulation shoutout to air india amid covid - 19 ops,1
8054,,centre to announce bailout parcel to soften covid - 19 reversal reference,1
8055,,centre to announce bailout package to relent covid - 19 blow sources,1
8056,,12 laboratory chains have been registered and they hold started functioning these 12 hold 15000 collection centres across the country icmr director - general balram bhargava more on covid19india coronaviruspandemic,1
8057,,415 confirmed cases reported so far 23 patient role discharge 7 deaths reported lav agarwal joint secretary wellness ministry more on covid19india coronaviruspandemic coronavirusoutbreak,1
8058,,relianceindustrieslimited announced that it would set up indias first dedicated covid - 19 hospital special quarantine facilities import additional test kits and enhance yield capacities to produce lakh face - masks per day coronavirusoutbreak,1
8059,,the patient had a travel history to italy and was tested positive for covid - 19 on march 21 coronavirusoutbreak,1
8060,,covid - 19 lockdown hits nrega workers surd,1
8061,,travel ban and measures control covid - 19 have reduced consumers in the urban and rural poultry farms the trend is prevalent across the country and more in south india on an average it do a monthly loss of around  ¹300 crore coronavirusoutbreak,1
8062,,covid - 19 is a wake - up telephone call to the entire health system and how it disregards the needs of those defend diseases like tb coronavirusoutbreak tuberculosis,1
8063,,four private laboratory - thyrocare suburban diagnostics metropolis healthcare ltd and hn trust foundation hospital have received approval from the indian council of medical research to carry out covid - 19 tests,1
8064,,just in we have taken the decision to affect a lockdown because of the magnitude of the danger that covid - 19 poses to each one of us our families our children delhi chief minister arvindkejriwal reports,1
8065,,some of these medications are already used to treat other diseases and repurposing them to plow covid - 19 the illness caused by the coronavirus may be faster than trying to invent a new antiviral from scratch the scientists said,1
8066,,london secret packed as services cut to contain covid - xix spread  video,1
8067,,uk miscarriage law briefly change during covid - nineteen outbreak,1
8068,,londons surpass centre will comprise treating covid - nineteen patients within days,1
8069,,coronavirus what happens to peoples lungs if they get covid - 19,1
8070,,trumps staff cuts get undermined covid - nineteen containment endeavour watchdog finds,1
8071,,covid - 19 economic rescue plans must be green pronounce conservationist,1
8072,,eurozone economic action collapses amid covid - 19 outbreak - business live,1
8073,,rapid covid - 19 testing kits receive urgent approval from australian governor,1
8074,,decades - one time drug in two australian trials related to covid - 19 but experts urge circumspection,1
8075,,love in the metre of covid - 19,1
8076,,covid - 19 advisory on travel and visa restrictions issued by the bureau of immigration coronavirus covid19,1
8077,,inspiring to see people across bharat coming together despite being physically apart to applaud workers on the frontlines combatting covid - 19 acting assistant secretary of state for south and cardinal asia coronavirus covid19,1
8078,,he died because of other ailments like nephritic failure he had recovered from covid - 19 health minister rajesh tope coronavirus covid19,1
8079,,over twenty five fresh example reported confirmed covid - xix cases now at 524 coronavirus covid19 more updates on coronavirusinindia,1
8080,,goa under complete lockdown from midnight ended covid - 19 gaffer minister,1
8081,,number of covid - nineteen cases in india rises to 519 health ministry tidings office pti coronavirusoutbreak coronaviruspandemic,1
8082,,all meetings of parliamentary standing committees have represent deferred indefinitely because of the lockdown to suppress the spread of covid - 19 coronavirusoutbreak,1
8083,,covid - 19 doctor conservative all over use of malaria drug as preventive,1
8084,,as the death toll from covid - 19 touched 9 on monday the government announced a slew of measures including the suspension of all domestic flight operations until the end of march to slow down the spread of the novel coronavirus,1
8085,,the mahatma gandhi national rural employment guarantee act scheme has been officially shut down in at least seven states while information technology is effectively closed in many more as covid - nineteen lockdowns come into effect across the country,1
8086,,a section of the amerindic population is still not serious about the covid - 19 pandemic despite the growing number of case each day according to an ongoing study of the impact of the outbreak on movie hall - going behaviour coronaviruslockdown covid19india,1
8087,,manu dibango a saxophonist from cameroon whose 1972 hit soul makossa  arrive at the dawn of the disco era on dance floors across the macrocosm died on tuesday at age 86 a statement on his facebook page enounce the cause was covid - 19,1
8088,,feeling i probably have a mild to moderate case of covid19 i dont think i could survive worse,1
8089,,covid - 19 pass over app tops download charts,1
8090,,as of march 25 41 us states and 1 us territory report some community spread of coronavirus covid - 19 of those thirteen states report covid19 cases are widespread  see cdcs map to stay upwards to date on what is happening in your country,1
8091,,coronavirus map how covid - xix cases are spread across the world,1
8092,,shop close belgian half over covid - 19 but observe dutch half open,1
8093,,covid - 19 call for debauched - cartroad registration of refugee doctors in uk,1
8094,,bolsonaro says he wouldnt feel anything if infected with covid - nineteen and attacks country lockdowns,1
8095,,australian doctor warned off after prescribe potentially deadly covid - 19 trial drug to themselves,1
8096,,ardern urges new zealander to act like you have covid - 19 as lockdown looms,1
8097,,ioc chief cites trump card covid - 19 remark in defence of olympiad delay,1
8098,,ioc under ardour after boxers at london event psychometric test positive for covid - 19,1
8099,,markets rally as us reaches flock on $ 2trn covid - xix stimulus package - business live,1
8100,,carlo navarro became the first filipino to be officially confirmed with covid - 19 there are now 552 confirmed cases and 35 deaths in the nation,1
8101,,a 65 - year - old woman who serves lunch near a corporal office in bombay prabhadevi tested positive for covid - 19 on tuesday bombay coronavirusindia,1
8102,,do you consume questions regarding the novel coronavirus check out this outer space for frequently require questions on covid - 19 coronavirusindia covid2019,1
8103,,andhra pradesh confirms 2 new cases of covid - nineteen coronavirus live update,1
8104,,financial impact of covid - 19how to protect your finances watch this report watch 6pmprime with coronavirusoutbreak stayathome,1
8105,,indias first aesculapian kit to test covid19 itvideo indiafightscorona,1
8106,,covid - 19 oeuvre - from - home tips how astronauts submariners fight closing off coronavirusoutbreak,1
8107,,covid - 19 patient dies in tamil nadu number of coronavirus deaths in india now 11 coronaviruslockdown coronavirusoutbreak,1
8108,,coronavirus uk extends visas until english hawthorn 31 for american indian others stuck due to covid - 19,1
8109,,narendramodi has announced a 21 - day lockdown as a major step in fighting the covid - nineteen pandemic during the containment  period of 21 clarence shepard day jr. from march 25 2020 the following services will remain open coronavirusoutbreak,1
8110,,four new covid - 19 positive cases reported in rajasthan three are from bhilwara and one from jodhpur meanwhile karnataka reports second covid19 death a seventy five - year - old woman here are the details,1
8111,,a xxxiv - year - old man has tested positive for covid - 19 in udupi this make up the first covid19 positive case in the district,1
8112,,in opinion if i had known that diarrhea and vomiting were covid - xix symptoms i would have self - isolated writes abigail tarttelin as information technology was i had been outside and with others during the first week of the illness when the virus is most contagious,1
8113,,in a variety of ways us college prexy have bankrupt the bad news about the spring semester being cut short by covid - 19,1
8114,,politicians jockey for covid19 tests find law of proximity to trump is the fastest route,1
8115,,floyd cardoz the influential indian american chef behind the groundbreaking tabla dies of complications from covid19,1
8116,,parent stay flexible with a learning schedule while kids are home during the covid - 19 outbreak keep bedtime and morning routines consistent during the week structure the day for learning free time healthy foods and forcible activity see more than,1
8117,,commonwealth of australia coronavirus news two covid - 19 last in victoria as states eye stage 3 lockdown  live updates,1
8118,,this really hurts man shares covid - 19 experience in picture,1
8119,,no 10 accuse of put brexit over breathing in covid - xix ventilator row,1
8120,,covid - 19 ego - test could allow payoff to work say wellness officials,1
8121,,record jump in us jobless claim as covid - 19 drives america into recession - business experience,1
8122,,around 10 new covid - 19 cases from different parts of the country live reported this morning along with triplet casualtiescoronavirusoutbreak,1
8123,,shopkeepers have been directed to take mensuration in order to debar the spread of covid - 19 in india,1
8124,,covid - 19 cases empale in maharashtra and kerala lookout man this diu report - coronavirus coronaviruspandemic coronavirusoutbreak covid19,1
8125,,opinion covid - 19 lockdown is needed but may not lick the problem - by dr arvinder singh soin,1
8126,,rajnath singh asks armed forces to rage up efforts to fight covid - 19,1
8127,,tribals in bastar make masks from palm leaves remain in to agitate covid - xix,1
8128,,update 900 quarantined after delhi mohalla clinic doctor tests covid rector satyendar jain covid19 coronaviruspandemic coronavirusoutbreak,1
8129,,70 - year - old cleaning lady dies in karnataka 2nd covid - xix last in state,1
8130,,seventeen states have started work on earmarking hospitals for dedicated treatment of covid - 19 patients luv aggarwal joint health secretary coronaviruslockdown coronavirusoutbreak coronavirusinindia coronaviruspandemic,1
8131,,watch on coronavirusoutbreak coronaviruspandemic covid19,1
8132,,beware second waves of covid - 19 if lockdowns eased other study,1
8133,,as covid - 19 spreads across the world information about the disease messages on preventive measures news of cures in the mental process of development all these are of choice importance coronavirusoutbreak,1
8134,,save the usual measures like sanitizers at the gate recording temperature of anyone who comes from outside and close access to common areas covid - 19 has helped us discover music devotee and mixologists 21daylockdown coronavirusoutbreak,1
8135,,poetry coronapoetry and covid 19 poetry are trending on social media instagram has poets communities from around the world versifying by the minute astir the challenges the virus has throw up  closing off quarantine sickness and loneliness,1
8136,,two more covid - 19 slip were confirmed in telangana on wednesday include a three - year - old tyke the total number of cases in telangana stands at 41 including one person who was discharged covid2019,1
8137,,odisha program biggest covid19 hospitals in the country tripartite agreements signed between state corporate and deuce medical colleges to set up 1000 bedded state level hospitals in bhubaneswar for treatment of covid - 19 patient role updates,1
8138,,gujarat registered its third covid - 19 death after a 70 - year - old human being died of covid - 19 infection in bhavnagar on thursday morning 43 confirmed cases so far latest updates covid2019 lockdown21,1
8139,,after a mohalla clinic doctor contracted the coronavirus there be a rumour doing the rounds that all such clinics will be shut that is not the case these will remain open arvindkejriwal here are latest updates lockdown21 covid 2019,1
8140,,opinion larry hogan can lead by address covid19 in prisons and jails,1
8141,,small - time actor peddled fake coronavirus cure to millions online federal official charge in first covid19 prosecution,1
8142,,perspective stop squall covid19 a foreign virus,1
8143,,from the movements and impinging of the first the great unwashed with confirmed cases of covid19 in south korea we can get a real - life picture of how a disease spread through a vulnerable population,1
8144,,perspective the postal service be in trouble before covid19 now its fighting for it life,1
8145,,these are the turn of confirmed covid19 cases and deaths in the united states according to the most recent data,1
8146,,life sustaining drug for multitude with lupus running out after unproven covid - 19 link,1
8147,,nonchalant boris samuel johnson accused of covid - xix complacency,1
8148,,covid - 19 prole in espana you can finger the fear in the air,1
8149,,chloe middleton expiry of twenty one - year - old not recorded as covid - 19,1
8150,,sports direct says information technology is struggling to implement covid - nineteen rules,1
8151,,us private wellness insurance companies clog system amid covid - 19 pandemic,1
8152,,uk coronavirus hot boris johnson and health secretary matte hancock test positive for covid - 19,1
8153,,jair bolsonaro claims brazilians never overtake anything as covid - xix cases climb,1
8154,,bosnia crams thousands of migrants into tent camp to halt covid - nineteen spread,1
8155,,economic cost of covid - 19 mounts as chinese manufacturing plant profits slump - business enterprise live,1
8156,,singapore takes no - nonsense approach in covid - nineteen fight singapore island coronavirus,1
8157,,british health secretary matt hancock became the second high - ranking uk political science penis to confirm his covid - 19 diagnosis on friday coronavirusoutbreak,1
8158,,the number of covid - 19 cases in madhya pradesh rose to 21 with six more patients - five in indore and one in shivpur - testing coronavirus positive on thursday coronavirusindia indiafightscorona,1
8159,,on friday kerala reported 11 new cases the state tally now stands at 137 - - the highest identification number of covid - 19 cases so far kerala coronavirusindia,1
8160,,g - 20 members discuss covid - 19 during a virtual top decide to inject $ 5 trillion into the global economy itvideo coronaviruspandemic spotter more videos at,1
8161,,17 states work on covid - 19 dedicated hospitals / wards says health ministry coronavirus in india live updates coronavirusoutbreak covid19 stayhome,1
8162,,battle against covid - 19 how far are we from a vaccine watch infocorona with indiafightscorona coronaviruspandemic,1
8163,,youre a champion pms catch - well - soon tweet to covid boris samuel johnson,1
8164,,punjab military man who died of covid - 19 infected 23 met hundred 15 small town sealed,1
8165,,motherland in danger madhya pradesh man fights covid - 19 despite female parent destruction,1
8166,,india to soon participate in who solidarity trial for developing potential drug for covid - nineteen news agency pti quotes icmr coronaviruslockdown coronavirusoutbreak coronaviruspandemic coronavirusindia,1
8167,,coronavirus states told to track 15 lakh international traveler,1
8168,,coronavirus indian scientists join the fight against covid - xix,1
8169,,according to reports a private hospital compounder in patna where the first covid - 19 patient from munger district was admitted earlier has been found covid19 positive in exam bihar,1
8170,,a 65 - year - old world who died in tumakuru has been tested positive for covid - 19 this is the first positive covid19 case in tumakuru and third death in karnataka,1
8171,,what exponential outgrowth intend in the context of covid - 19,1
8172,,four passengers have died two test positive for covid19 on cruise ship stranded hit the coast of straw hat,1
8173,,south africa enters lockdown as be intimate covid19 cases surpass 1000,1
8174,,these are the number of confirmed covid19 cases and death in the united department of state according to the most recent data,1
8175,,new covid - xix regulations to come into force in northern ireland,1
8176,,uk urged to help britons stranded abroad during covid - 19 pandemic,1
8177,,back poor countries fighting covid - 19 with trillions or face disaster g20 say,1
8178,,british retailers and maker in wartime endeavor to push covid - 19,1
8179,,industry superintendent funds ask for administration service amid fears of mass covid - 19 withdrawals,1
8180,,149 young cases in 24 60 minutes covid - 19 count crosses 800 - mark decade points,1
8181,,watch all patient having severe acute respiratory illness represent be tested for covid - 19 icmr official coronavirusoutbreak coronaviruspandemic,1
8182,,watch we all have to follow lockdown as it is necessary to contain the bed cover of covid - nineteen delhi primary minister arvind kejriwal coronavirusoutbrreak coronaviruspandemic,1
8183,,44 private laboratories have live give approval so far for testing covid - xix dr raman gangakhedkar head scientist icmr coronavirusoutbrreak coronaviruspandemic,1
8184,,we are constantly engaged in discussion with state for earmarking dedicated covid - 19 infirmary health ministry official coronavirusoutbreak coronaviruspandemic,1
8185,,top newsworthiness of the day narendramodi seeks funds from the world to fight coronavirus mp journalist who tested positive for covid - 19 booked for negligence and more than,1
8186,,podcast,1
8187,,all patients having severe acute respiratory malady are being test for covid - 19 icmr official - pti live updates,1
8188,,covid19 the coronavirus outbreak has infected some 580000 people and killed over 26000 around the world click on the tie in below for live covid - 19 updates,1
8189,,just in six more cases of covid - 19 infection report in gujarat taking the number of total cases to 53 says state wellness department,1
8190,,trump promised scores of big box retailers would offer parking raft for covid19 examination there are only five of them,1
8191,,linear perspective covid - 19 is harshly testing our capacities as physicians and medical staffers,1
8192,,shes dead and im quarantined thats how the story ends tony sizemores girlfriend roberta birdie shelton was the first person to die from covid19 in indiana helium shares how his life went to this hell in a week,1
8193,,opinion a plea from rural united states urban covid19 refugees please stay plate,1
8194,,uk covid - 19 developments today - 209 more people have died taking total to 1228 - it could be six months before life returns to normal - about 20000 retired doctors and nurses are set to render to the nhs and 750000 people have signed up to help,1
8195,,firstly nhs consultant dies from covid - 19,1
8196,,coronavirus australia update live tasmania record its first covid - 19 death  late word,1
8197,,patrick jones a 49 - year - old prisoner in louisiana who was serving a 27 - twelvemonth prison terminal figure for a drug charge became the first federal inmate to die from covid - 19 coronavirus,1
8198,,canada will not allow anyone displaying symptoms of the covid - xix respiratory illness to board domestic flights or inter - city passenger trains pm justin trudeau said coronavirus,1
8199,,eleven people including a covid - 19 patient role and two new married couples have been booked in maharashtra for allegedly flouting quarantine norms and holding marriage functions coronavirusindia,1
8200,,as a precautionary measure against the spread of covid - 19 the sacred heart cathedral in the national capital has suspended all holy masses and congregations till further notice indiafightscorona,1
8201,,todays mann ki baat will focus on the situation prevailing in the nation in the wake of covid - 19 indiafightscornona,1
8202,,india continued to battle the deadly coronavirus pandemic on saturday as the country recorded the highest number of covid - 19 cases in a day taking the tally to 987 indiafightscorona,1
8203,,the tdp chief sustain compose a letter to the chief minister about the measures to be taken to combat covid - 19 andhrapradesh coronavirusinindia indiafightscorona,1
8204,,afwafactcheck a home remedy going viral on internet suggests breathe in the steam of sea salt and orange peelings to prevent covid - 19,1
8205,,afwafactcheck amid the 21 - twenty four hour period nationwide lockdown due to covid - 19 several videos and images have surfaced on social media showing policemen lam civilians to force them inside coronavirusindia,1
8206,,coronaviruslockdown j & special k police chief said a total of 337 firs were registered and 627 person arrested for violating prohibitory orders in the union territory amid covid - nineteen lockdown,1
8207,,goa reports two fresh covid - 19 example states sum up now 5 coronavirus live,1
8208,,centre suspends 2 delhi govt officer for dereliction of duty amid covid - 19 outbreak coronavirus live updates,1
8209,,covid - 19 lockdown hungry helpless migrant workers flee cities chaos follow watch newstoday argument with watch the full show at,1
8210,,the ailment comes a twenty four hour period after chadha took to twitter and alleged that uttar pradesh chief minister was beating up migrants coming back from delhi amid covid - 19 lockdown coronaviruslockdown,1
8211,,the first royal death due to coronavirus as cases hang glide worldwide 86 - year - old princess maria teresa of spain succumbs to covid - xix itvideo,1
8212,,economic import of total shutdown will increase covid - xix death toll rahul gandhis letter to pm modi itvideo indiafightscorona,1
8213,,spicejet pilot tests positive for covid - 19 had no foreign flights in border district,1
8214,,canada to stop people with covid - nineteen symptoms boarding domestic flights geartrain,1
8215,,srilanka reported it first covid - xix death of a 65 - year - sometime patient who had diabetes and renal health complications health ministry officials said,1
8216,,a group of artistes from iran have written a moving open letter to the artiste community of the human race about the despairing covid - 19 pandemic in iran aggravated in the light of the us - led security council sanctions,1
8217,,in india covid - 19 hold claimed 24 lives and infected over 980 people according to data from the health ministry and state governments click here for updates on day 5 of the coronavirus lockdown,1
8218,,as hospitals face an overload of covid - 19 patients struggling to breathe innovative medical staff are turn to snorkelling masks from sports stores to stop their lungs break up,1
8219,,centre suspends two delhi administration officers and served showcause notice to two others for dereliction of duty as they failed to ensure public health and safety during the lockdown restrictions to combat covid - 19 reports,1
8220,,in opinion stephanie land writes those who work in our homes are human beings who in the face of covid - 19 suffer no child care no income and will probably face severe housing insecurity in the months to come ,1
8221,,uk discussed joint common market plan to grease one's palms covid - 19 medical supplies enunciate officials,1
8222,,papua new guinea is not fain 4000 nurses to strike over covid - nineteen forwardness,1
8223,,nightingale infirmary in london to treat less critical covid - nineteen cases,1
8224,,immunity passports could speed up return to solve after covid - nineteen,1
8225,,autumn in covid - 19 tests putting living at risk critics claim,1
8226,,covid - nineteen ex - supreme court judge berate disgraceful policing,1
8227,,shore leave university scholar exam positive for covid - 19 after falwell reopens campus,1
8228,,uk gallery conservator calls for public art project in response to covid - xix,1
8229,,the virus and the disease it causes covid - 19 has torn through with new york with frightening upper coronavirusoutbreak man,1
8230,,the covid - xix pandemic has infected over 140000 people and claimed 2475 be in the us coronavirusoutbreak world,1
8231,,total confirmed covid - 19 cases in india above 1170 death toll at xxxii coronavirusoutbreak,1
8232,,total confirmed covid - 19 cases in bharat above 1170 death toll at xxxi coronavirusupdate,1
8233,,aged people are at a higher risk of covid - 19 infection say experts health coronavirusoutbreak,1
8234,,punjab reports third covid - 19 dying forty two - year - old ludhiana woman dies lockdown covid19 coronavirusoutbreak coronavirus live news updates,1
8235,,noida decimeter asks for transfer after covid - xix review meet with cm yogi adityanath lockdown covid19 coronavirusoutbreak coronavirus live news updates,1
